Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,District
3768,ROBINSON,,KRISTEN,NATALIE,37,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3769,EVANS,,ELIJAH,DAVID,15,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3770,ORTIZ,,ETHAN,JAMES,24,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3771,MARTIN,,JANE,RILEY,51,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3772,HOWELL,,WENDELL,AIDEN,39,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3773,COLLINS,,LAUREL,CHRIS,20,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3774,GRAY,,MATTHEW,LIAM,21,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3775,JONES,,KIM,STELLA,39,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3776,GONZALEZ,,MARK,LUNA,34,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3777,PERRY,,DAVID,SANDRA,22,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3778,WILSON,,CAROLINE,AMELIA,18,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3779,WRIGHT,,DENISE,LIAM,10,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3780,GONZALEZ,,NICK,MARK,22,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3781,RODRIGUEZ,,HENRY,TAYLOR,21,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3782,GARCIA,,ABIGAIL,ELLA,36,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3783,ADAMS,,TAYLOR,LIAM,42,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3784,HARRIS,,CHRIS,PARVATI,2,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3785,GARCIA,,CHASE,MARK,40,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3786,COLLINS,,SCARLETT,MATTHEW,37,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3787,GARCIA,,LEAH,SOPHIE,6,,,WALNUT ST,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3788,SMITH,,AURORA,MASON,21,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3789,MILLER,,SOPHIE,VICTORIA,24,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3790,SCOTT,,JONAH,ANDREW,21,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3791,JACKSON,,AUBRY,CHLOE,29,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3792,MARTINEZ,,ELLA,CHLOE,31,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3793,CLARK,,EMILY,CONNOR,4,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3794,MURPHY,,ELLA,SARAH,28,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
3795,PARKER,,AIDEN,DAVID,41,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3796,ANDERSON,,ZACHARY,EVELYN,37,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3797,SMITH,,CONNOR,KRISTIN,14,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3798,EVANS,,MARK,KIM,47,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3799,KING,,NOAH,ELIJAH,8,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
3800,CARTER,,ELLA,AMELIA,15,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3801,WALKER,,VICTORIA,CALEB,33,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3802,PERRY,,CHRISSY,SCARLETT,35,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3803,EVANS,,WENDELL,KRISTIN,19,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3804,WRIGHT,,PARVATI,AIDEN,19,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3805,THOMAS,,AVERY,HARPER,41,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3806,WILSON,,GABRIEL,JONAH,37,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3807,MARTINEZ,,HERMIONE,CALEB,29,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3808,WALKER,,CHRISSY,PARVATI,19,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3809,PEREZ,,ADAM,AMANDA,33,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3810,GREEN,,LUCY,HERMIONE,26,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3811,PARKER,,OLIVIA,JORDAN,20,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3812,JENKINS,,MIA,MADISON,27,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3813,ANDERSON,,KRISTEN,VICTORIA,3,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3814,FLORES,,AVERY,MICHELE,26,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3815,JACKSON,,DENISE,NOAH,12,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3816,WILSON,,AIDEN,JONAH,14,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3817,LOPEZ,,ANDREW,NOAH,55,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3818,LOPEZ,,NOAH,LUCY,11,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3819,LEWIS,,EMILY,ELLA,15,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3820,MOORE,,LUNA,GRACE,19,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3821,MARTIN,,SAMUEL,CHRISSY,31,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3822,RIVERA,,ELLA,ELIJAH,22,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3823,MITCHELL,,BENJAMIN,JACK,19,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3824,KING,,PARVATI,JACK,12,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3825,ROBINSON,,OLIVER,DAVID,16,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3826,HALL,,PARVATI,MICHAEL,26,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3827,EVANS,,LUNA,JAMES,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3828,BAKER,,OWEN,AMANDA,20,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3829,ROBINSON,,CHRIS,JULIAN,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3830,HALL,,ADAM,GRACE,21,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3831,PHILLIPS,,HENRY,AVERY,41,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3832,LEE,,MADISON,SAMUEL,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3833,BAKER,,AIDEN,MIA,14,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3834,NGUYEN,,ANDREW,TOMMY,61,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3835,WALKER,,CIRIE,ASHLEY,29,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3836,COOPER,,ANDREW,DENISE,21,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3837,TURNER,,ADAM,KIM,17,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3838,BROWN,,VICTORIA,KRISTIN,7,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3839,ORTIZ,,SOPHIE,AURORA,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3840,HALL,,JORDAN,OWEN,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3841,YOUNG,,NATALIE,LIAM,50,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3842,HOWELL,,NICK,NICK,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3843,JACKSON,,LEAH,HENRY,20,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3844,GONZALEZ,,KIM,OWEN,41,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3845,RICE,,SOPHIE,ELLA,10,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3846,ADAMS,,TAYLOR,AIDEN,41,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3847,BROOKS,,JANE,MASON,26,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3848,GRAY,,ETHAN,CHRISSY,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3849,REED,,TOMMY,CALEB,24,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3850,REED,,SARAH,VICTORIA,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3851,TURNER,,RILEY,CHARLOTTE,25,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3852,FLORES,,JACK,HERMIONE,17,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3853,RAMIREZ,,JULIAN,ADAM,37,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3854,HOWELL,,VICTORIA,SOPHIE,22,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3855,PERRY,,STELLA,SCARLETT,20,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3856,FLORES,,MEGAN,SCARLETT,39,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3857,HERNANDEZ,,SARAH,MIA,24,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3858,DAVIS,,BENJAMIN,OWEN,34,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3859,RIVERA,,PARVATI,CHRIS,14,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3860,THOMPSON,,PARVATI,CALEB,17,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3861,CARTER,,KRISTEN,HELENA,55,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3862,GRAY,,WENDELL,LUNA,26,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3863,GRAY,,OWEN,ROBERT,19,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3864,PHILLIPS,,AMELIA,SANDRA,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3865,LEWIS,,LAUREL,AURORA,21,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3866,LOPEZ,,AIDEN,ELISE,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3867,PARKER,,HARRISON,SCARLETT,29,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3868,DAVIS,,SAMUEL,MADISON,43,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3869,RODRIGUEZ,,LOGAN,JULIAN,18,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3870,LONG,,HERMIONE,JORDAN,23,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3871,RODRIGUEZ,,LUNA,TONY,19,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3872,FLORES,,HELENA,JESSICA,43,,,CEDAR ST,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3873,COOPER,,ELISE,ABIGAIL,25,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3874,ALLEN,,JAMES,LUCAS,31,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3875,GARCIA,,LOGAN,TONY,27,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3876,SCOTT,,DAVID,JONAH,17,,,GRANITE ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3877,GRAY,,OWEN,ABIGAIL,12,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3878,HALL,,DAVID,VICTORIA,28,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3879,SANCHEZ,,ADAM,ANDREW,12,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3880,HILL,,HANNAH,JACK,28,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3881,TAYLOR,,CALEB,SAMUEL,14,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3882,BELL,,VICTORIA,LAUREL,34,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3883,LEE,,HARPER,SANDRA,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3884,SMITH,,GRACE,AUBRY,48,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3885,WILSON,,ISABELLA,SOPHIE,45,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3886,TORRES,,KRISTIN,KIM,19,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3887,COOPER,,AUBRY,ELISE,2,,,WALNUT ST,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3888,MOORE,,SOPHIA,GABRIEL,37,,,GRANITE ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3889,EVANS,,MASON,AVERY,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3890,MARTINEZ,,GABRIEL,SARAH,29,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3891,MARTIN,,CHRISSY,TONY,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3892,LONG,,CHARLOTTE,ROBERT,21,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3893,SCOTT,,VICTORIA,TAYLOR,19,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3894,NELSON,,JOHN,LEAH,7,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3895,MILLER,,CAROLINE,MASON,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3896,FLORES,,ELIJAH,DENISE,25,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3897,RIVERA,,CONNOR,ADAM,23,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3898,SMITH,,CHRISSY,SARAH,11,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3899,EDWARDS,,ISABELLA,JANE,31,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3900,MORGAN,,ASHLEY,JEREMEY,55,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3901,MORGAN,,MEGAN,JORDAN,8,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3902,CLARK,,AURORA,JAMES,21,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3903,KING,,OWEN,EMILY,16,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3904,PHILLIPS,,SOPHIA,ZACHARY,47,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3905,LOPEZ,,OLIVIA,GRACE,17,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3906,ANDERSON,,MASON,JACK,29,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3907,HERNANDEZ,,OWEN,HENRY,19,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3908,ROBINSON,,HANNAH,MADISON,23,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
3909,BAILEY,,JACK,NOAH,19,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3910,MARTIN,,CHARLOTTE,ELLA,25,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3911,SCOTT,,KIM,EMILY,43,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3912,SANCHEZ,,LAUREL,GRACE,15,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3913,SCOTT,,AUBRY,KIM,15,,,WALNUT ST,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3914,FLORES,,CHRISSY,DOMENICK,6,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3915,GRAY,,LUCY,LAUREL,52,,,PINE ST,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
3916,RICE,,CHASE,LUNA,8,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3917,NGUYEN,,CAROLINE,HARRISON,24,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3918,BAKER,,CHRIS,CHLOE,24,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3919,KING,,DENISE,PARVATI,16,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3920,PEREZ,,MADISON,SARAH,65,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3921,ORTIZ,,HARPER,JORDAN,23,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3922,HOWELL,,NOAH,CHARLOTTE,38,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
3923,GARCIA,,MARK,NATALIE,13,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3924,NELSON,,ELIJAH,ELISE,33,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3925,RICE,,CONNOR,NATALIE,11,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3926,BELL,,CONNOR,GRACE,25,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3927,JENKINS,,HELENA,KRISTIN,33,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3928,WRIGHT,,ELISE,ABIGAIL,27,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3929,PEREZ,,TAYLOR,MEGAN,11,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3930,KING,,MICHELE,AVERY,26,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3931,ROBERTS,,AIDEN,HARRISON,49,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3932,RUSSELL,,DAVID,HERMIONE,18,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
3933,MORGAN,,HELENA,JESSICA,53,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3934,CAMPBELL,,ZACHARY,ANDREW,19,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3935,MORGAN,,SCARLETT,AVERY,17,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3936,FLORES,,JONAH,ISABELLA,53,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3937,ROBINSON,,SAMUEL,ELISE,21,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3938,SCOTT,,JONAH,ELIJAH,16,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3939,BROWN,,ROBERT,AIDEN,24,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3940,GARCIA,,HELENA,KRISTEN,6,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3941,HILL,,SARAH,STELLA,53,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3942,YOUNG,,ASHLEY,LUNA,26,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3943,RODRIGUEZ,,CAROLINE,KRISTIN,22,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
3944,PERRY,,JAMES,NATALIE,49,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3945,RAMIREZ,,SOPHIE,TONY,24,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3946,NELSON,,AMELIA,MARK,5,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3947,MILLER,,CAROLINE,CONNOR,9,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3948,KING,,ROBERT,ADAM,27,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3949,NGUYEN,,ANDREW,AMELIA,17,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3950,RODRIGUEZ,,JONAH,TAYLOR,23,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3951,WRIGHT,,MICHELE,ROBERT,35,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3952,NELSON,,LUNA,JESSICA,15,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3953,GREEN,,KIM,CAROLINE,33,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3954,MILLER,,AURORA,AIDEN,5,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
3955,ROBERTS,,ISABELLA,MATTHEW,43,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
3956,ROBINSON,,NICK,VICTORIA,14,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3957,MARTINEZ,,STELLA,ISAAC,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
3958,HERNANDEZ,,CHLOE,LAURA,57,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
3959,HILL,,ADAM,OLIVER,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
3960,GONZALEZ,,AVERY,ISABELLA,53,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3961,WALKER,,OLIVIA,SARAH,30,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3962,NELSON,,JORDAN,LIAM,15,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3963,WALKER,,TOMMY,ELIJAH,27,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3964,JONES,,HARPER,JORDAN,43,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
3965,ROBINSON,,MATTHEW,EMILY,22,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
3966,RUSSELL,,SANDRA,LAURA,4,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3967,TORRES,,CHRISSY,AURORA,20,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
3968,BELL,,GABRIEL,OLIVER,35,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
3969,HARRIS,,EVELYN,JANE,30,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
3970,KING,,JESSICA,LAURA,27,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
3971,SMITH,,EMILY,LUCY,13,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
