Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,District
3784,LONG,PHD,MIA,EMILY,16,C,,GARDEN PATH,BBBBBBBBBBBBBBCC,PINE ST,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3785,EDWARDS,MSC,JACK,,53,REAR,2/3,CHERRY LANE,,,,EPPING,NH,03042,,,,,,,,,,,,,REP,00
3786,COOPER,SR.,SANDRA,,26,,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,7G,ELM ST,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3787,GRAY,SR.,DENISE,,19,REAR,1/3,BROADWAY,AAAAAAAAAAAAAAB,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3788,GONZALEZ,,EVELYN,KIM,42,D,,WILLOW ST,15P,QUEEN-MARY AVE,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3789,JACKSON,IV,KRISTIN,,21,,,WATERFRONT DR,17R,CHERRY LANE,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3790,KING,AAAAA,HARPER,,15,,2/3,QUEEN-MARY AVE,4D,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,DEM,00
3791,GREEN,ESQ.,ASHLEY,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,23,SW,3/4,CRYSTAL WAY,5E,,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3792,MURPHY,,AUBRY,EVELYN,63,,2/3,O'CONNELL ST,,,,HOOKSETT,NH,03106,,17,NE,,PINECONE LN,,,,Hooksett,NH,03106,,REP,00
3793,ORTIZ,,SAMUEL,,6,FRONT,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,DEM,00
3794,HOWELL,MBA,LOGAN,NOAH,18,LOWER,1/4,MAPLE AVE,AAAAAAAAAAAAAAB,ST. JOHN’S PLACE,,SALEM,NH,03079,,19,,2/3,ST. JOHN’S PLACE,4D,CRESCENT ST,,Nashua,NH,03060,,UND,00
3795,MILLER,V,LUCAS,HANNAH,59,SE,,CRYSTAL WAY,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,00
3796,SANTOS-D'SOUZA,,TONY,,22,,,GRANITE ST,5E,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3797,REED,,CHASE,JORDAN,14,,1/2,O'CONNELL ST,,ST. JOHN’S PLACE,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
3798,CLARK,ESQ.,STELLA,AVERY,35,B,3/4,MAGNOLIA BLVD,,WALNUT ST,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3799,RODRIGUEZ,,STELLA,,17,,1/4,CEDAR ST,,BAYVIEW BLVD,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3800,COOPER,BSC,CIRIE,MEGAN,27,,,KING-GEORGE BLVD,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3801,RUSSELL,,EVELYN,,35,,3/4,EVERGREEN TERRACE,10K,O'CONNELL ST,,HUDSON,NH,03051,,48,,,HERITAGE LN,3C,HILLCREST DRIVE,,Salem,NH,03079,,DEM,00
3802,SCOTT,CPA,LIAM,,30,,,ELM ST,,,,CONCORD,NH,03301,,73,,,MAGNOLIA BLVD,,,,Lebanon,NH,03766,,REP,00
3803,GREEN,DVM,KRISTIN,AUBRY,12,SW,1/4,KING-GEORGE BLVD,,QUEEN-MARY AVE,,LEBANON,NH,03766,,83,NE,1/2,KING-GEORGE BLVD,2B,,,Lebanon,NH,03766,,REP,00
3804,EVANS,,LIAM,,12,,1/2,WILLOW ST,,HERITAGE LN,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3805,LEWIS,III,CIRIE,EMILY,29,B,1/4,SMITH-JONES RD,,,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
3806,TORRES,DVM,DOMENICK,,28,REAR,,BAYVIEW BLVD,16Q,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,00
3807,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,AAAAA,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCC,,25,UPPER,3/4,ST. JOHN’S PLACE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3808,REED,,HANNAH,,22,,2/3,SUNSET BLVD,,PINECONE LN,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3809,BAKER,,CAROLINE,,17,UPPER,,REDWOOD DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,REP,00
3810,THOMAS,AAAA,CHRIS,HARRISON,11,,,PARK LANE,,,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
3811,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,STELLA,,11,,1/3,VICTORY AVE,6F,PINECONE LN,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3812,MARTIN,,RILEY,,46,,,BROADWAY,17R,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,00
3813,SANCHEZ,,HANNAH,,15,NE,1/4,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,13N,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3814,O'BRIEN,,DENISE,,17,REAR,,EVERGREEN TERRACE,8H,SUNRISE BLVD,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
3815,MOORE,BA,EMILY,JULIAN,46,,,HILLCREST DRIVE,13N,,,EPPING,NH,03042,,,,,,,,,,,,,UND,00
3816,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,AAAA,LUNA,,20,,2/3,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,8H,WILLOW ST,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3817,LEWIS,AAAAA,HARRISON,MASON,58,SE,,BAYVIEW BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,REP,00
3818,HOWELL,,HELENA,,30,SE,,LAKESIDE DRIVE,,WALNUT ST,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3819,CAMPBELL,,LUNA,SCARLETT,26,,2/3,VICTORY AVE,10K,CEDAR ST,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3820,MARTIN,MBA,ZACHARY,,18,C,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,ST. JOHN’S PLACE,,DOVER,NH,03820,,,,,,,,,,,,,DEM,00
3821,JENKINS,V,CONNOR,,29,REAR,,EVERGREEN TERRACE,10K,RIDGE ROAD,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3822,WALKER,,DENISE,,4,,3/4,ELMWOOD AVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3823,SANTOS-D'SOUZA,,CALEB,JORDAN,27,C,,CENTER AVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,DEM,00
3824,COLLINS,MA,CHRISSY,,41,,1/2,WALNUT ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3825,MURPHY,,HELENA,,24,,1/3,BAYVIEW BLVD,18S,SPRUCE ST,,HOOKSETT,NH,03106,,22,D,2/3,RIDGE ROAD,9J,BAYVIEW BLVD,,Hudson,NH,03051,,UND,00
3826,REED,II,PARVATI,,2,,3/4,ELMWOOD AVE,,SUNSET BLVD,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3827,SMITH,,LAURA,BENJAMIN,23,SE,,GARDEN PATH,12M,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3828,WALKER,,JESSICA,,26,,1/4,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,14O,SUNRISE BLVD,,DOVER,NH,03820,,,,,,,,,,,,,DEM,00
3829,PERRY,,ASHLEY,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,42,,,HILLCREST DRIVE,,ELMWOOD AVE,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3830,RAMIREZ,MSC,JAMES,,42,UPPER,1/4,RIDGE ROAD,11L,,,ENFIELD,NH,03441,,77,,1/4,REDWOOD DR,,,,Portsmouth,NH,03801,,UND,00
3831,MITCHELL,CPA,AMELIA,,26,LOWER,,WILLOW ST,,QUEEN-MARY AVE,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3832,PHILLIPS,PHD,LUCY,,33,,2/3,PINECONE LN,,,,SALEM,NH,03079,,12,,1/2,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,,,Enfield,NH,03441,,UND,00
3833,CARTER,MA,DAVID,ELISE,13,NW,3/4,CRESCENT ST,,CRYSTAL WAY,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,00
3834,NELSON,,LIAM,,19,,,VICTORY AVE,2B,GRANITE ST,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3835,HERNANDEZ,AAAA,MASON,VICTORIA,5,,1/4,HERITAGE LN,,ELMWOOD AVE,,BERLIN,NH,03570,,85,,3/4,CRESCENT ST,12M,,,Salem,NH,03079,,REP,00
3836,REED,,CALEB,ELLA,16,SE,,PARK LANE,BBBBBBBBBBBBBBCC,RIDGE ROAD,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3837,GONZALEZ,SR.,JONAH,KRISTIN,4,LOWER,1/4,ELMWOOD AVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3838,ALLEN,MD,CHRIS,JOHN,33,,,RIVER ROAD,13N,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,00
3839,ALLEN,MA,GABRIEL,,20,,3/4,MAPLE AVE,,WALNUT ST,,SALEM,NH,03079,,37,,,OAK ST,,CEDAR ST,,Hudson,NH,03051,,UND,00
3840,PETERSON,AAAAA,STELLA,,10,NW,2/3,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,CRESCENT ST,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3841,MITCHELL,,SOPHIE,,19,,,CRESCENT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,REP,00
3842,ANDERSON,,AIDEN,,41,,1/4,WALNUT ST,19T,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3843,O'MALLEY,,JEREMEY,,36,SE,1/2,GRANITE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3844,HALL,,KRISTIN,,46,FRONT,,HILLCREST DRIVE,,,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3845,THOMPSON,,VICTORIA,,17,,3/4,GARDEN PATH,20U,WILLOW ST,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3846,ORTIZ,AAAAA,CHARLOTTE,,16,D,,D'ANGELO WAY,,,,LEBANON,NH,03766,,39,REAR,,SUNRISE BLVD,,CRYSTAL WAY,,Berlin,NH,03570,,DEM,00
3847,ANNE-MARIE,,NOAH,,25,,1/3,STONEWALL RD,,MAIN ST,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,00
3848,BROOKS,,JACK,,40,,,CHERRY LANE,13N,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3849,MOORE,AAAA,AURORA,ELIJAH,35,,,SMITH-JONES RD,,,,SALEM,NH,03079,,68,,3/4,SMITH-JONES RD,,WALNUT ST,,Manchester,NH,03101,,DEM,00
3850,WHITE,,ZACHARY,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCC,25,SW,,CENTER AVE,,O'CONNELL ST,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3851,NGUYEN,PHD,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,SARAH,35,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3852,NGUYEN-LE,,CHRISSY,ELISE,28,,1/3,CHERRY LANE,16Q,,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3853,SANCHEZ,,DAVID,,19,,1/4,SUNRISE BLVD,,SPRUCE ST,,DOVER,NH,03820,,75,,,PARK LANE,17R,,,Lebanon,NH,03766,,REP,00
3854,PARKER,,RILEY,,39,,1/4,O'CONNELL ST,1A,LAKESIDE DRIVE,,HOOKSETT,NH,03106,,,,,,,,,,,,,DEM,00
3855,LONG,II,JACK,SANDRA,34,SE,1/4,RIDGE ROAD,,FOREST DRIVE,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3856,MARTIN,,VICTORIA,ASHLEY,40,REAR,1/2,VICTORY AVE,2B,RIDGE ROAD,,LEBANON,NH,03766,,2,LOWER,3/4,O'CONNELL ST,,,,Claremont,NH,03743,,REP,00
3857,GARCIA,BA,HENRY,,12,LOWER,,HERITAGE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,00
3858,REED,AAAAAA,MATTHEW,KRISTIN,14,,1/4,EVERGREEN TERRACE,12M,MAGNOLIA BLVD,,EPPING,NH,03042,,,,,,,,,,,,,UND,00
3859,HARRIS,DVM,OLIVIA,,29,,,CENTER AVE,,D'ANGELO WAY,,ENFIELD,NH,03441,,27,SE,,D'ANGELO WAY,2B,REDWOOD DR,,Manchester,NH,03101,,REP,00
3860,SANTOS-D'SOUZA,IV,CHLOE,,26,UPPER,,SYCAMORE AVE,AAAAAAAAAAAAAAB,CEDAR ST,,EPPING,NH,03042,,9,,,FOREST DRIVE,,PARK LANE,,Laconia,NH,03246,,UND,00
3861,PETERSON,,CALEB,ELISE,17,C,3/4,PARK LANE,15P,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
3862,ANNE-MARIE,,MIA,,54,C,,WALNUT ST,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3863,ORTIZ,AAAAA,ELIJAH,MASON,20,REAR,,GRANITE ST,3C,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3864,PERRY,AAAA,OWEN,TOMMY,20,LOWER,,SPRUCE ST,BBBBBBBBBBBBBBCC,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
3865,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,ISABELLA,,27,,1/4,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,O'CONNELL ST,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3866,JENKINS,DDS,JACK,,43,,2/3,EVERGREEN TERRACE,,CRESCENT ST,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
3867,JOHNSON,MSC,CIRIE,,19,,1/4,MAPLE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,00
3868,MORGAN,V,EVELYN,JORDAN,40,REAR,1/2,GRANITE ST,8H,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3869,ROBINSON,PHD,JORDAN,,13,,2/3,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3870,JONES,MBA,DAVID,,30,,1/3,VICTORY AVE,13N,HIGH ST,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3871,D'ANGELO,AAAAA,ISAAC,,21,,2/3,RIVER ROAD,9J,REDWOOD DR,,HUDSON,NH,03051,,16,SW,3/4,CRYSTAL WAY,,,,Nashua,NH,03060,,DEM,00
3872,MORGAN,,AURORA,DAVID,36,,,LAKESIDE DRIVE,3C,,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
3873,MC'DONALD,,MADISON,AVERY,39,,,O'MALLEY’S LANE,14O,SPRUCE ST,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3874,FLORES,V,DENISE,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCC,16,,1/3,LAKESIDE DRIVE,12M,MAGNOLIA BLVD,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3875,MORGAN,,AIDEN,,40,A,,PINE ST,4D,CRYSTAL WAY,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
3876,TURNER,,JOHN,ELLA,21,,1/2,BAYVIEW BLVD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,REP,00
3877,JEAN-LUC,,CHRISSY,,15,SE,1/3,SUNRISE BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,REP,00
3878,COOPER,JR.,SANDRA,KIM,16,,,SUNRISE BLVD,13N,LAKESIDE DRIVE,,LEBANON,NH,03766,,15,,,O'MALLEY’S LANE,9J,,,Hudson,NH,03051,,REP,00
3879,CLARK,,ISAAC,,6,SE,,BIRCH ST,,GRANITE ST,,MANCHESTER,NH,03101,,,,,,,,,,,,,REP,00
3880,RODRIGUEZ,V,CONNOR,HANNAH,17,,,CEDAR ST,,SUNSET BLVD,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3881,O'CONNOR,III,LUNA,ABIGAIL,16,REAR,1/2,VICTORY AVE,20U,,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3882,MARTIN,MA,AURORA,LEAH,14,,2/3,D'ANGELO WAY,8H,,,LEBANON,NH,03766,,30,,1/4,GARDEN PATH,AAAAAAAAAAAAAAB,QUEEN-MARY AVE,,Nashua,NH,03060,,DEM,00
3883,MOORE,,KIM,,35,LOWER,3/4,MAGNOLIA BLVD,13N,FOREST DRIVE,,NASHUA,NH,03060,,33,REAR,,SYCAMORE AVE,19T,CRYSTAL WAY,,Laconia,NH,03246,,REP,00
3884,PETERSON,AAAAAA,DAVID,,19,,3/4,QUEEN-MARY AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,REP,00
3885,HARRIS,,SANDRA,CHRIS,5,SE,2/3,FOREST DRIVE,8H,SIERRA RD,,LACONIA,NH,03246,,,,,,,,,,,,,UND,00
3886,JOHNSON,MD,RILEY,,15,D,,BROADWAY,,PARK LANE,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3887,HERNANDEZ,JR.,MASON,,37,SE,3/4,CRYSTAL WAY,,LAKESIDE DRIVE,,EPPING,NH,03042,,9,NE,,D'ANGELO WAY,,,,Dover,NH,03820,,DEM,00
3888,ANNE-MARIE,AAAA,ISABELLA,KIM,17,,,BAYVIEW BLVD,6F,PINECONE LN,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
3889,RIVERA,,JULIAN,AURORA,18,B,1/2,EVERGREEN TERRACE,,PINECONE LN,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3890,MARTINEZ-RAMIREZ,JR.,CIRIE,,28,D,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,,,DOVER,NH,03820,,49,D,,EVERGREEN TERRACE,BBBBBBBBBBBBBBCC,CEDAR ST,,Laconia,NH,03246,,REP,00
3891,SANCHEZ,DVM,AURORA,ELLA,31,REAR,1/3,REDWOOD DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,DEM,00
3892,BROWN,AAAA,KIM,SANDRA,50,REAR,,BAYVIEW BLVD,,,,HOOKSETT,NH,03106,,11,B,2/3,O'CONNELL ST,1A,,,Lebanon,NH,03766,,UND,00
3893,TAYLOR,BSC,EVELYN,,24,LOWER,,HILLCREST DRIVE,,EVERGREEN TERRACE,,EPPING,NH,03042,,,,,,,,,,,,,REP,00
3894,GONZALEZ,SR.,OLIVIA,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,22,A,2/3,LAKESIDE DRIVE,,KING-GEORGE BLVD,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3895,ANNE-MARIE,ESQ.,ABIGAIL,NICK,21,NW,1/2,SMITH-JONES RD,4D,D'ANGELO WAY,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3896,HERNANDEZ,,KRISTIN,CHARLOTTE,40,SE,2/3,CENTER AVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3897,DAVIS,PHD,OLIVER,,19,,,HIGH ST,BBBBBBBBBBBBBBCC,,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3898,ORTIZ,,CAROLINE,,23,,,WALNUT ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3899,MURPHY,CPA,CHASE,,15,,,QUEEN-MARY AVE,15P,PINE ST,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,00
3900,JONES,ESQ.,EVELYN,,28,,,STONEWALL RD,16Q,REDWOOD DR,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,DEM,00
3901,KING,ESQ.,JACK,LAUREL,17,SW,1/3,HIGH ST,9J,CENTER AVE,,EPPING,NH,03042,,,,,,,,,,,,,UND,00
3902,WOOD,MSC,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCC,LOGAN,42,REAR,,WALNUT ST,15P,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3903,O'MALLEY,III,AVERY,,32,NE,,ELM ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
3904,ADAMS,,BENJAMIN,,13,SW,,OAK ST,4D,HIGH ST,,MANCHESTER,NH,03101,,,,,,,,,,,,,REP,00
3905,ADAMS,MD,MARK,,31,D,3/4,STONEWALL RD,7G,CRESCENT ST,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,DEM,00
3906,SCOTT,AAAA,HANNAH,,38,A,3/4,EVERGREEN TERRACE,17R,PINE ST,,EPPING,NH,03042,,,,,,,,,,,,,REP,00
3907,O'CONNOR,DVM,KRISTIN,HERMIONE,21,,1/2,MEADOW LANE,,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,LACONIA,NH,03246,,36,C,2/3,O'CONNELL ST,5E,,,Concord,NH,03301,,REP,00
3908,CAMPBELL,,LUCY,SOPHIE,12,,,PINE ST,5E,ELMWOOD AVE,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
3909,PHILLIPS,,ELISE,ABIGAIL,38,FRONT,,RIVER ROAD,,WATERFRONT DR,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
3910,COLLINS,II,CHARLOTTE,,45,UPPER,,O'MALLEY’S LANE,AAAAAAAAAAAAAAB,BROADWAY,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
3911,BROWN,CPA,LAUREL,,25,,1/4,SUNRISE BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3912,TURNER,,CHASE,HERMIONE,22,,1/3,SUNSET BLVD,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3913,LOPEZ,V,JANE,,28,,,CENTER AVE,6F,CRYSTAL WAY,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3914,WHITE,,ELISE,,27,NW,,HIGH ST,20U,ELM ST,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3915,PETERSON,,JONAH,ELLA,15,,1/3,GARDEN PATH,19T,CHERRY LANE,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3916,TORRES,CPA,VICTORIA,JANE,27,,,O'CONNELL ST,15P,CRESCENT ST,,HOOKSETT,NH,03106,,,,,,,,,,,,,REP,00
3917,SULLIVAN,,OLIVER,ASHLEY,26,REAR,1/3,EVERGREEN TERRACE,,GARDEN PATH,,EPPING,NH,03042,,9,,3/4,MAPLE AVE,3C,,,Berlin,NH,03570,,REP,00
3918,O'CONNOR,MA,TONY,AVERY,18,,2/3,KING-GEORGE BLVD,10K,RIVER ROAD,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3919,SANTOS-D'SOUZA,,KIM,,23,,3/4,RIVER ROAD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,00
3920,JONES,,TAYLOR,ELLA,17,,1/4,BROADWAY,11L,KING-GEORGE BLVD,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3921,EVANS,,OWEN,,13,,,VICTORY AVE,19T,,,SALEM,NH,03079,,17,C,1/3,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,PINE ST,,Portsmouth,NH,03801,,UND,00
3922,JACKSON,DVM,DAVID,CIRIE,25,,1/3,SMITH-JONES RD,,PARK LANE,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
3923,ORTIZ,,MIA,ANDREW,11,,3/4,PARK LANE,10K,GARDEN PATH,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
3924,PHILLIPS,CPA,LUCY,LAUREL,31,,,LAKESIDE DRIVE,,CRESCENT ST,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3925,CAMPBELL,MSC,DENISE,ISAAC,22,,,SPRUCE ST,,,,CONCORD,NH,03301,,2,,,BAYVIEW BLVD,,,,Dover,NH,03820,,DEM,00
3926,HOWELL,II,CHASE,CHLOE,45,FRONT,1/4,PARK LANE,AAAAAAAAAAAAAAB,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3927,WALKER,,LOGAN,,16,,,SUNSET BLVD,,MAGNOLIA BLVD,,LEBANON,NH,03766,,92,D,,MAIN ST,AAAAAAAAAAAAAAB,ELM ST,,Manchester,NH,03101,,UND,00
3928,MARTINEZ-RAMIREZ,,SARAH,AUBRY,20,,,RIDGE ROAD,,OAK ST,,ENFIELD,NH,03441,,,,,,,,,,,,,DEM,00
3929,BAILEY,DDS,ZACHARY,,8,SW,,BIRCH ST,1A,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,00
3930,RAMIREZ,II,ELIJAH,DOMENICK,35,SE,,GARDEN PATH,,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3931,THOMAS,,HANNAH,ANDREW,55,,2/3,WALNUT ST,19T,BROADWAY,,NASHUA,NH,03060,,4,NW,1/2,SIERRA RD,1A,,,Hudson,NH,03051,,REP,00
3932,BENNETT,V,SARAH,LIAM,6,NW,,ELMWOOD AVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3933,ADAMS,DDS,NATALIE,JULIAN,37,,2/3,WATERFRONT DR,14O,QUEEN-MARY AVE,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3934,RAMIREZ,,ELIJAH,ISAAC,19,B,,RIVER ROAD,2B,STONEWALL RD,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
3935,WOOD,II,CHRISSY,KIM,36,,1/4,GRANITE ST,17R,CHERRY LANE,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
